"Version","Task","Concept","Att 1 - Verpflegung","Att 2 - Kundenbewertung","Att 3 - Art des Hotels","Att 4 - Meerblick","Att 5 - Preis","Att 6 - Zimmerkategorie"
514,7,1,1,1,1,2,3,3
514,7,2,1,2,1,1,2,2
514,7,3,2,1,2,3,3,3
514,7,4,3,3,3,2,1,1
514,7,5,3,2,2,3,1,2
514,8,1,2,3,1,1,1,2
514,8,2,2,3,3,3,2,1
514,8,3,3,2,2,1,3,2
514,8,4,1,1,1,2,1,3
514,8,5,3,1,3,3,2,1
514,9,1,3,1,1,1,1,2
514,9,2,1,3,3,3,3,1
514,9,3,1,1,2,3,2,1
514,9,4,2,2,3,2,3,3
514,9,5,2,2,2,2,2,3
514,10,1,2,3,1,3,3,2
514,10,2,2,3,2,1,1,3
514,10,3,1,1,3,1,2,3
514,10,4,1,2,1,3,2,2
514,10,5,3,2,2,2,1,1
514,11,1,3,3,3,2,3,1
514,11,2,1,1,2,1,2,2
514,11,3,2,2,1,3,1,3
514,11,4,1,2,2,3,1,1
514,11,5,3,3,3,2,3,2
514,12,1,3,1,1,2,2,1
514,12,2,1,2,2,3,1,2
514,12,3,3,1,3,1,2,3
514,12,4,1,3,1,2,3,1
514,12,5,2,3,3,1,3,3
514,13,1,1,3,1,2,1,2
514,13,2,2,1,3,3,3,2
514,13,3,3,2,1,1,1,1
514,13,4,2,2,3,1,2,1
514,13,5,3,1,2,3,3,3
514,14,1,3,1,1,3,1,2
514,14,2,2,3,2,2,2,3
514,14,3,2,3,2,2,2,2
514,14,4,1,2,3,1,3,1
514,14,5,1,1,3,3,1,3
514,15,1,1,1,3,3,1,2
514,15,2,2,2,2,2,3,1
514,15,3,3,3,1,1,2,3
514,15,4,3,2,2,1,3,3
514,15,5,2,3,1,3,2,1
514,16,1,3,2,3,2,2,2
514,16,2,1,3,2,1,1,1
514,16,3,2,1,3,2,1,1
514,16,4,1,3,1,1,3,2
514,16,5,2,1,1,3,3,3
514,17,1,3,1,2,2,2,3
514,17,2,2,2,3,1,1,2
514,17,3,1,2,1,2,2,3
514,17,4,1,3,1,3,3,1
514,17,5,3,1,2,1,3,1
514,18,1,3,2,3,3,2,2
514,18,2,1,1,1,1,3,1
514,18,3,2,1,2,2,2,2
514,18,4,2,3,2,2,1,3
514,18,5,3,3,3,3,1,3
514,19,1,1,3,3,1,2,3
514,19,2,1,3,3,2,3,2
514,19,3,3,2,1,2,1,1
514,19,4,2,2,1,3,2,1
514,19,5,3,1,2,1,1,3
514,20,1,3,2,2,3,3,2
514,20,2,1,1,3,2,2,1
514,20,3,3,3,1,1,1,3
514,20,4,2,3,3,1,1,1
514,20,5,2,2,2,3,3,2
514,21,1,2,1,2,3,2,2
514,21,2,1,3,2,3,2,2
514,21,3,3,3,3,1,1,1
514,21,4,2,1,1,2,3,3
514,21,5,1,2,1,2,3,3
515,1,1,1,1,2,2,1,1
515,1,2,3,1,3,2,3,2
515,1,3,2,2,3,1,2,3
515,1,4,1,2,2,3,1,3
515,1,5,3,3,1,3,3,2
515,2,1,2,2,1,1,2,2
515,2,2,2,2,1,1,2,1
515,2,3,3,1,2,3,3,1
515,2,4,3,3,2,2,1,2
515,2,5,1,1,3,3,3,3
515,3,1,3,2,3,1,2,1
515,3,2,2,2,3,2,1,3
515,3,3,1,3,1,2,1,3
515,3,4,3,1,1,3,3,2
515,3,5,1,3,2,1,2,1
515,4,1,3,1,1,2,2,3
515,4,2,2,3,2,1,3,2
515,4,3,1,2,2,2,3,1
515,4,4,2,3,1,3,1,3
515,4,5,1,2,3,3,1,1
515,5,1,2,1,3,1,2,2
515,5,2,3,3,1,3,2,1
515,5,3,2,1,3,1,1,2
515,5,4,1,2,1,2,3,3
515,5,5,3,3,2,3,1,1
515,6,1,1,1,3,2,2,2
515,6,2,1,1,2,1,3,3
515,6,3,3,2,3,2,2,2
515,6,4,2,3,1,3,1,1
515,6,5,2,2,2,1,3,3
515,7,1,3,2,1,1,1,2
515,7,2,2,1,2,2,1,1
515,7,3,3,2,3,3,3,3
515,7,4,2,3,3,2,3,1
515,7,5,1,3,1,1,2,2
515,8,1,1,3,2,3,2,3
515,8,2,2,3,1,2,3,2
515,8,3,3,1,1,1,3,1
515,8,4,3,2,3,1,1,1
515,8,5,1,1,2,3,2,3
515,9,1,1,2,2,2,2,2
515,9,2,3,3,1,1,3,1
515,9,3,2,1,2,2,2,1
515,9,4,2,1,3,3,1,3
515,9,5,1,2,3,3,1,2
515,10,1,1,3,3,1,3,2
515,10,2,3,3,3,2,2,3
515,10,3,1,1,1,1,1,2
515,10,4,3,1,2,2,1,1
515,10,5,2,2,1,3,2,3
515,11,1,1,1,3,1,2,1
515,11,2,2,2,2,1,3,3
515,11,3,2,2,2,3,3,3
515,11,4,3,3,1,2,1,2
515,11,5,3,1,1,3,2,1
515,12,1,1,2,1,2,1,3
515,12,2,3,2,2,3,3,2
515,12,3,2,3,3,3,3,2
515,12,4,1,3,3,2,1,3
515,12,5,3,1,2,1,2,1
515,13,1,1,3,2,1,1,3
515,13,2,1,3,2,3,2,1
515,13,3,3,1,1,3,2,2
515,13,4,2,1,1,1,1,3
515,13,5,2,2,3,2,3,1
515,14,1,3,3,2,1,2,3
515,14,2,2,1,3,2,3,2
515,14,3,1,2,1,3,1,1
515,14,4,2,3,1,3,2,3
515,14,5,3,2,3,2,3,2
515,15,1,1,2,2,1,3,1
515,15,2,2,2,2,1,1,2
515,15,3,2,1,1,2,1,2
515,15,4,3,3,1,3,2,3
515,15,5,1,1,3,2,3,1
515,16,1,3,1,2,2,3,3
515,16,2,1,3,2,1,3,2
515,16,3,2,3,3,3,1,1
515,16,4,2,2,1,2,2,1
515,16,5,3,1,3,3,1,3
515,17,1,2,1,1,3,3,3
515,17,2,1,2,3,1,2,2
515,17,3,2,3,2,3,1,2
515,17,4,3,3,2,2,1,1
515,17,5,1,2,3,1,2,3
515,18,1,3,1,3,1,2,2
515,18,2,2,3,2,3,1,3
515,18,3,1,2,1,2,3,1
515,18,4,1,1,3,1,3,1
515,18,5,3,2,1,2,2,2
515,19,1,1,3,1,2,3,2
515,19,2,2,3,3,2,2,1
515,19,3,1,1,1,1,3,3
515,19,4,2,1,2,3,2,1
515,19,5,3,2,3,1,1,3
515,20,1,3,2,2,3,1,2
515,20,2,2,3,3,1,3,3
515,20,3,3,2,2,3,3,1
515,20,4,2,1,1,1,1,2
515,20,5,1,1,1,2,2,1
515,21,1,1,3,3,3,2,2
515,21,2,3,3,2,2,2,2
515,21,3,3,2,2,2,1,3
515,21,4,1,2,3,3,1,3
515,21,5,2,1,1,1,3,1
516,1,1,1,2,1,3,1,1
516,1,2,3,3,3,3,3,1
516,1,3,3,1,3,2,3,3
516,1,4,2,2,1,1,2,3
516,1,5,1,1,2,2,1,2
516,2,1,2,3,2,1,2,2
516,2,2,2,3,2,1,3,2
516,2,3,3,2,3,2,1,1
516,2,4,1,1,1,3,3,3
516,2,5,1,1,3,3,2,3
516,3,1,1,1,3,3,3,3
516,3,2,2,3,3,2,1,2
516,3,3,3,2,1,1,2,1
516,3,4,2,2,2,2,2,1
516,3,5,3,3,1,1,1,2
516,4,1,3,1,3,1,1,1
516,4,2,1,3,2,2,2,3
516,4,3,2,2,1,3,3,2
516,4,4,2,1,2,3,1,1
516,4,5,3,3,1,2,3,3
516,5,1,3,3,3,3,3,1
516,5,2,1,2,2,1,2,2
516,5,3,2,3,3,3,2,1
516,5,4,1,2,2,1,3,2
516,5,5,2,1,1,2,1,3
516,6,1,2,3,3,3,3,1
516,6,2,1,3,2,1,1,3
516,6,3,3,1,2,1,2,3
516,6,4,1,2,1,2,1,2
516,6,5,3,1,1,3,2,2
516,7,1,2,1,3,1,1,2
516,7,2,1,3,1,3,1,2
516,7,3,1,2,2,2,3,1
516,7,4,2,2,3,2,2,3
516,7,5,3,1,2,1,3,1
516,8,1,2,3,3,1,3,2
516,8,2,3,2,1,3,2,3
516,8,3,1,1,2,3,1,1
516,8,4,3,2,1,2,2,3
516,8,5,2,1,2,2,3,2
516,9,1,1,3,1,2,1,1
516,9,2,3,2,3,1,3,3
516,9,3,3,2,3,2,1,3
516,9,4,1,3,1,1,2,1
516,9,5,2,1,2,3,3,2
516,10,1,3,1,3,2,1,2
516,10,2,1,1,3,3,2,2
516,10,3,2,2,2,3,2,1
516,10,4,2,2,1,1,1,1
516,10,5,3,3,2,2,3,3
516,11,1,1,3,1,1,2,3
516,11,2,1,3,1,1,3,3
516,11,3,3,2,3,3,2,2
516,11,4,2,1,3,2,1,1
516,11,5,3,2,2,3,3,2
516,12,1,1,3,1,2,2,1
516,12,2,2,1,1,2,2,3
516,12,3,3,2,3,3,3,2
516,12,4,2,1,2,1,1,3
516,12,5,3,3,2,1,1,1
516,13,1,1,1,2,2,2,2
516,13,2,1,2,2,3,1,3
516,13,3,3,1,1,1,3,1
516,13,4,2,3,3,2,2,2
516,13,5,2,2,1,3,3,1
516,14,1,3,3,1,2,3,2
516,14,2,3,1,1,3,2,2
516,14,3,2,2,2,2,3,1
516,14,4,1,2,3,1,1,3
516,14,5,1,3,3,1,1,3
516,15,1,1,1,3,3,2,1
516,15,2,3,2,1,2,3,2
516,15,3,2,3,2,3,2,3
516,15,4,1,1,3,1,1,1
516,15,5,3,3,2,1,1,3
516,16,1,2,2,1,1,1,2
516,16,2,2,2,3,1,2,3
516,16,3,1,1,2,2,3,3
516,16,4,1,3,1,3,1,2
516,16,5,3,3,3,3,2,1
516,17,1,1,2,3,1,2,2
516,17,2,2,1,2,2,3,1
516,17,3,2,1,1,1,2,3
516,17,4,1,3,2,2,3,1
516,17,5,3,3,1,3,1,3
516,18,1,2,2,2,3,1,1
516,18,2,3,1,3,2,3,3
516,18,3,1,3,1,1,2,3
516,18,4,3,1,2,3,1,2
516,18,5,2,2,3,2,3,1
516,19,1,2,3,3,2,1,3
516,19,2,3,1,1,2,1,1
516,19,3,3,1,2,1,2,2
516,19,4,2,3,3,1,3,2
516,19,5,1,2,1,3,3,1
516,20,1,2,1,1,1,3,3
516,20,2,1,2,2,2,2,2
516,20,3,3,3,3,2,1,1
516,20,4,2,1,3,3,3,3
516,20,5,1,2,2,3,2,2
516,21,1,1,3,1,3,3,2
516,21,2,2,1,3,2,3,3
516,21,3,3,3,2,1,2,1
516,21,4,3,2,2,1,2,1
516,21,5,1,2,1,3,1,2
517,1,1,3,3,3,1,3,2
517,1,2,2,3,1,2,1,2
517,1,3,1,1,1,2,2,1
517,1,4,3,1,3,3,2,3
517,1,5,2,2,2,3,1,3
517,2,1,1,2,3,1,1,1
517,2,2,2,2,3,2,2,2
517,2,3,3,3,2,2,2,3
517,2,4,1,1,2,1,1,1
517,2,5,2,1,1,3,3,2
517,3,1,3,2,1,1,1,1
517,3,2,1,3,2,3,1,1
517,3,3,1,3,2,3,3,3
517,3,4,2,1,3,2,2,2
517,3,5,3,2,1,1,3,3
517,4,1,2,2,1,2,1,3
517,4,2,1,2,3,2,3,3
517,4,3,1,3,3,1,3,2
517,4,4,2,3,1,3,2,1
517,4,5,3,1,2,1,1,2
517,5,1,3,1,3,3,2,1
517,5,2,2,3,2,1,3,2
517,5,3,3,1,2,3,2,1
517,5,4,2,2,1,1,3,3
517,5,5,1,3,3,2,1,2
517,6,1,3,2,2,3,1,3
517,6,2,2,2,1,3,2,1
517,6,3,3,3,3,1,3,2
517,6,4,1,1,2,2,1,3
517,6,5,1,1,1,2,2,1
517,7,1,2,1,1,1,1,2
517,7,2,1,2,2,2,3,1
517,7,3,2,3,2,1,2,1
517,7,4,3,2,1,2,1,2
517,7,5,1,1,3,3,3,3
517,8,1,2,2,2,2,1,2
517,8,2,2,2,3,3,1,1
517,8,3,3,3,1,2,2,3
517,8,4,1,1,1,1,3,1
517,8,5,3,3,3,3,2,3
517,9,1,3,3,2,3,3,3
517,9,2,1,1,2,3,3,2
517,9,3,1,1,3,1,2,2
517,9,4,2,3,1,2,1,1
517,9,5,3,2,3,1,2,3
517,10,1,2,1,3,3,1,3
517,10,2,3,1,1,3,1,2
517,10,3,1,3,3,2,3,1
517,10,4,3,2,1,1,3,1
517,10,5,2,2,2,1,2,3
517,11,1,1,2,3,3,1,3
517,11,2,2,3,2,2,2,2
517,11,3,3,1,3,1,1,1
517,11,4,2,2,1,3,3,3
517,11,5,1,3,2,2,2,2
517,12,1,3,1,2,2,3,1
517,12,2,1,3,1,1,2,2
517,12,3,2,3,2,1,3,1
517,12,4,3,1,1,2,2,2
517,12,5,2,2,3,3,1,3
517,13,1,1,1,2,1,1,3
517,13,2,3,2,3,2,3,2
517,13,3,3,3,1,3,1,2
517,13,4,1,2,3,2,2,1
517,13,5,2,3,1,3,2,1
517,14,1,1,1,2,1,3,3
517,14,2,3,3,3,2,1,1
517,14,3,3,2,2,1,2,1
517,14,4,1,1,1,2,3,3
517,14,5,2,2,1,3,2,2
517,15,1,1,3,2,3,3,3
517,15,2,1,3,3,3,3,2
517,15,3,3,2,1,2,2,1
517,15,4,2,1,2,1,1,3
517,15,5,2,1,3,1,1,2
517,16,1,2,1,3,3,2,1
517,16,2,1,1,1,2,2,3
517,16,3,1,2,1,1,3,2
517,16,4,3,2,2,3,3,2
517,16,5,3,3,2,2,1,3
517,17,1,1,2,2,2,1,2
517,17,2,1,2,1,2,3,3
517,17,3,2,3,3,1,3,1
517,17,4,3,1,2,3,2,2
517,17,5,2,3,3,1,1,1
517,18,1,2,3,1,1,2,3
517,18,2,3,2,2,2,3,2
517,18,3,2,1,3,3,2,1
517,18,4,3,3,1,1,1,3
517,18,5,1,1,3,3,1,1
517,19,1,2,1,2,2,2,3
517,19,2,3,1,1,3,3,1
517,19,3,1,3,1,3,1,1
517,19,4,2,3,2,2,1,2
517,19,5,1,2,3,1,2,3
517,20,1,3,2,3,1,3,2
517,20,2,2,3,2,3,2,3
517,20,3,2,3,1,2,3,1
517,20,4,1,1,1,2,1,1
517,20,5,3,2,3,1,2,2
517,21,1,3,3,3,3,3,3
517,21,2,3,1,2,1,3,3
517,21,3,2,3,1,2,2,1
517,21,4,1,2,3,3,1,2
517,21,5,1,2,2,1,1,1
518,1,1,3,1,1,2,1,2
518,1,2,1,2,3,2,2,3
518,1,3,2,1,1,1,3,2
518,1,4,3,3,2,3,1,1
518,1,5,2,2,2,3,3,3
518,2,1,1,3,3,1,2,2
518,2,2,3,3,1,3,1,3
518,2,3,1,1,3,1,2,2
518,2,4,3,1,2,2,1,3
518,2,5,2,2,2,2,3,1
518,3,1,1,2,3,3,3,1
518,3,2,2,2,2,1,2,1
518,3,3,1,1,1,3,3,2
518,3,4,2,1,1,1,1,2
518,3,5,3,3,3,2,1,3
518,4,1,2,3,3,2,3,2
518,4,2,1,3,2,3,2,2
518,4,3,3,2,1,1,2,3
518,4,4,2,1,3,2,1,3
518,4,5,3,2,1,1,3,1
518,5,1,3,3,3,2,3,3
518,5,2,1,3,1,1,3,3
518,5,3,1,1,2,3,2,1
518,5,4,2,2,1,1,1,2
518,5,5,3,1,2,3,2,1
518,6,1,2,1,2,3,2,2
518,6,2,2,2,3,3,1,2
518,6,3,1,1,2,2,3,1
518,6,4,1,2,3,2,1,1
518,6,5,3,3,1,1,3,3
518,7,1,2,1,3,2,2,3
518,7,2,1,3,2,1,1,1
518,7,3,2,3,2,2,3,2
518,7,4,1,2,1,3,2,3
518,7,5,3,1,3,1,1,1
518,8,1,3,2,1,2,2,2
518,8,2,2,1,3,1,3,1
518,8,3,3,2,1,3,2,2
518,8,4,1,3,2,2,1,3
518,8,5,2,3,3,3,3,1
518,9,1,3,2,2,1,2,2
518,9,2,2,3,3,2,3,1
518,9,3,3,1,1,3,3,2
518,9,4,1,2,2,1,1,3
518,9,5,1,1,1,3,1,3
518,10,1,2,1,1,2,2,3
518,10,2,3,3,3,3,1,2
518,10,3,3,1,1,1,3,1
518,10,4,2,2,2,3,1,3
518,10,5,1,3,3,2,2,2
518,11,1,1,2,3,3,3,3
518,11,2,3,1,3,2,3,3
518,11,3,1,2,2,1,2,1
518,11,4,2,3,1,3,1,2
518,11,5,3,3,2,1,2,1
518,12,1,2,2,2,1,2,3
518,12,2,1,1,1,2,1,2
518,12,3,1,1,2,1,3,2
518,12,4,2,2,1,2,1,1
518,12,5,3,3,3,3,2,3
518,13,1,3,1,3,1,1,2
518,13,2,1,2,1,3,3,1
518,13,3,1,3,1,1,2,3
518,13,4,3,2,3,2,1,1
518,13,5,2,1,2,3,3,2
518,14,1,1,2,3,3,3,2
518,14,2,3,3,2,2,2,1
518,14,3,2,2,3,1,3,3
518,14,4,3,1,1,1,1,3
518,14,5,2,3,2,2,2,1
518,15,1,2,1,1,3,2,1
518,15,2,1,3,1,3,1,1
518,15,3,3,2,3,1,3,3
518,15,4,2,1,2,2,2,2
518,15,5,1,3,2,2,1,2
518,16,1,2,3,1,1,3,2
518,16,2,3,2,2,3,1,1
518,16,3,3,2,2,2,3,2
518,16,4,1,1,3,2,2,3
518,16,5,1,3,3,1,2,1
518,17,1,1,2,3,2,2,2
518,17,2,1,2,1,2,3,1
518,17,3,3,3,2,1,3,1
518,17,4,2,1,1,3,1,3
518,17,5,2,1,2,3,1,3
518,18,1,3,1,1,3,2,3
518,18,2,1,2,2,2,3,1
518,18,3,2,2,1,1,1,3
518,18,4,3,3,3,3,2,2
518,18,5,2,3,3,1,1,2
518,19,1,1,1,2,1,3,2
518,19,2,2,3,1,2,2,3
518,19,3,1,1,3,1,1,1
518,19,4,2,2,2,3,2,2
518,19,5,3,3,1,2,3,3
518,20,1,1,3,1,1,2,2
518,20,2,2,2,2,2,3,3
518,20,3,1,3,2,3,3,3
518,20,4,3,1,3,2,1,1
518,20,5,3,1,3,3,1,1
518,21,1,3,1,1,2,1,2
518,21,2,2,2,3,1,2,1
518,21,3,1,3,2,3,3,3
518,21,4,3,2,1,3,2,1
518,21,5,2,1,3,1,1,2
519,1,1,2,1,1,1,3,1
519,1,2,3,1,2,1,2,3
519,1,3,3,2,2,2,1,2
519,1,4,2,3,3,3,3,1
519,1,5,1,3,3,3,2,3
519,2,1,2,1,3,3,3,2
519,2,2,2,3,3,1,2,3
519,2,3,1,2,1,2,1,3
519,2,4,3,1,2,3,3,1
519,2,5,1,2,1,2,1,2
519,3,1,1,1,1,2,2,1
519,3,2,2,2,3,3,3,3
519,3,3,3,3,2,1,1,2
519,3,4,3,2,3,2,2,2
519,3,5,1,3,2,1,1,1
519,4,1,3,3,1,3,3,2
519,4,2,2,3,1,2,3,1
519,4,3,1,1,3,2,2,1
519,4,4,1,1,2,3,2,2
519,4,5,2,2,2,1,1,3
519,5,1,1,1,3,2,1,3
519,5,2,1,3,3,3,2,1
519,5,3,3,2,1,1,1,3
519,5,4,3,2,1,1,2,1
519,5,5,2,1,2,2,3,2
519,6,1,3,1,2,1,3,3
519,6,2,1,3,1,1,3,2
519,6,3,2,2,2,3,1,1
519,6,4,2,3,1,3,1,2
519,6,5,1,2,3,2,2,1
519,7,1,2,1,1,1,2,2
519,7,2,3,3,3,2,1,3
519,7,3,1,1,1,3,1,1
519,7,4,2,2,3,1,3,2
519,7,5,3,3,2,2,2,3
519,8,1,3,2,2,3,3,3
519,8,2,2,3,1,1,1,1
519,8,3,1,1,3,2,2,2
519,8,4,1,2,1,3,3,3
519,8,5,3,3,2,2,1,2
519,9,1,2,2,2,3,2,3
519,9,2,3,1,3,1,3,1
519,9,3,2,1,2,1,2,3
519,9,4,1,3,1,2,1,2
519,9,5,3,2,3,3,3,1
519,10,1,2,1,1,2,3,3
519,10,2,1,2,2,1,1,2
519,10,3,1,3,3,1,3,3
519,10,4,3,3,3,3,2,1
519,10,5,2,2,2,2,1,1
519,11,1,2,3,2,2,3,1
519,11,2,1,1,2,1,3,1
519,11,3,3,2,1,3,2,2
519,11,4,1,2,3,1,1,3
519,11,5,3,1,1,3,2,2
519,12,1,2,1,3,3,1,3
519,12,2,1,2,2,1,3,1
519,12,3,2,3,3,3,1,2
519,12,4,3,3,1,2,2,2
519,12,5,3,1,1,2,2,3
519,13,1,1,2,1,3,3,2
519,13,2,3,3,2,1,1,1
519,13,3,1,1,2,3,1,3
519,13,4,3,3,3,2,3,2
519,13,5,2,2,1,1,2,1
519,14,1,3,2,2,1,1,2
519,14,2,1,3,1,3,3,1
519,14,3,2,1,3,2,2,3
519,14,4,3,1,1,1,3,1
519,14,5,2,2,3,2,2,3
519,15,1,1,1,2,3,2,2
519,15,2,2,3,1,2,1,3
519,15,3,3,2,1,1,3,1
519,15,4,2,1,3,2,1,2
519,15,5,1,3,2,3,2,3
519,16,1,1,1,1,2,3,3
519,16,2,3,3,3,1,2,3
519,16,3,2,1,2,2,3,1
519,16,4,2,3,2,1,2,2
519,16,5,3,2,3,3,1,1
519,17,1,1,2,3,3,1,2
519,17,2,2,3,1,1,2,1
519,17,3,1,2,3,1,1,2
519,17,4,3,1,2,2,3,3
519,17,5,2,3,1,3,3,3
519,18,1,2,3,1,1,3,3
519,18,2,3,2,2,2,2,1
519,18,3,1,1,3,3,3,2
519,18,4,1,2,3,2,2,2
519,18,5,3,1,2,3,1,1
519,19,1,3,3,2,2,3,2
519,19,2,2,2,3,3,2,1
519,19,3,1,1,1,1,1,3
519,19,4,2,1,2,1,2,2
519,19,5,1,3,1,2,1,1
519,20,1,2,2,1,2,3,2
519,20,2,2,3,2,2,3,2
519,20,3,3,3,3,3,1,3
519,20,4,3,2,3,3,1,3
519,20,5,1,1,1,1,2,1
519,21,1,1,2,2,1,2,3
519,21,2,2,2,2,3,1,1
519,21,3,2,3,1,2,3,2
519,21,4,3,1,3,1,2,3
519,21,5,3,1,3,3,1,1
520,1,1,1,3,2,3,2,3
520,1,2,2,3,2,3,1,1
520,1,3,1,1,3,1,3,2
520,1,4,3,1,3,2,3,1
520,1,5,3,2,1,2,2,3
520,2,1,2,3,3,2,2,1
520,2,2,1,2,1,1,1,2
520,2,3,1,3,3,2,3,3
520,2,4,3,2,1,1,1,2
520,2,5,3,1,2,3,3,3
520,3,1,3,3,3,1,3,3
520,3,2,2,1,1,3,2,2
520,3,3,1,2,1,3,2,1
520,3,4,2,1,2,1,1,2
520,3,5,1,2,2,2,1,1
520,4,1,2,2,3,3,3,2
520,4,2,1,1,2,2,1,3
520,4,3,3,3,1,1,2,1
520,4,4,2,2,1,2,1,3
520,4,5,3,3,2,3,2,2
520,5,1,3,2,2,2,2,2
520,5,2,2,1,3,1,3,1
520,5,3,1,3,1,3,1,2
520,5,4,2,3,1,3,1,3
520,5,5,1,1,3,1,3,1
520,6,1,3,1,1,2,3,1
520,6,2,2,2,3,1,2,3
520,6,3,2,3,1,3,1,2
520,6,4,1,2,2,2,3,3
520,6,5,3,1,3,1,2,1
520,7,1,1,3,2,1,2,2
520,7,2,2,1,1,3,3,3
520,7,3,3,2,3,2,1,1
520,7,4,1,3,2,1,1,3
520,7,5,3,2,3,3,3,2
520,8,1,3,3,3,1,1,2
520,8,2,2,2,2,1,3,2
520,8,3,1,1,2,2,2,1
520,8,4,1,1,1,2,2,1
520,8,5,2,2,1,3,3,3
520,9,1,1,3,3,2,2,1
520,9,2,2,2,1,1,3,2
520,9,3,3,1,2,3,1,3
520,9,4,3,3,2,2,1,1
520,9,5,1,1,3,3,2,3
520,10,1,3,2,1,1,2,3
520,10,2,1,3,2,3,3,1
520,10,3,2,3,3,1,1,1
520,10,4,3,1,1,3,2,2
520,10,5,2,1,3,2,1,2
520,11,1,2,1,2,3,2,1
520,11,2,1,2,2,2,3,3
520,11,3,2,1,1,1,1,1
520,11,4,3,3,3,3,2,2
520,11,5,1,2,3,2,3,3
520,12,1,1,1,1,2,3,2
520,12,2,2,1,3,3,2,1
520,12,3,3,3,2,1,3,2
520,12,4,3,3,2,1,1,3
520,12,5,1,2,1,2,1,3
520,13,1,2,2,2,2,2,1
520,13,2,3,2,1,3,3,1
520,13,3,2,3,3,2,2,3
520,13,4,1,1,2,1,1,2
520,13,5,1,3,3,3,3,2
520,14,1,2,1,2,2,1,2
520,14,2,3,1,1,1,1,3
520,14,3,1,3,3,2,2,2
520,14,4,2,2,2,3,3,1
520,14,5,3,2,1,1,2,3
520,15,1,2,1,2,2,2,2
520,15,2,1,3,1,1,3,1
520,15,3,1,3,1,3,1,1
520,15,4,3,2,3,1,3,3
520,15,5,3,2,3,3,1,3
520,16,1,3,3,1,2,3,1
520,16,2,1,3,1,1,2,3
520,16,3,3,1,2,3,3,2
520,16,4,1,2,3,1,2,2
520,16,5,2,2,3,2,1,1
520,17,1,3,1,3,2,1,2
520,17,2,2,3,2,3,2,3
520,17,3,3,2,1,2,2,2
520,17,4,2,1,2,3,1,3
520,17,5,1,3,3,1,3,1
520,18,1,1,2,1,3,1,1
520,18,2,1,1,1,3,3,3
520,18,3,3,3,3,2,2,2
520,18,4,2,2,2,1,1,1
520,18,5,2,1,2,1,3,3
520,19,1,1,1,3,1,1,2
520,19,2,2,3,3,2,1,3
520,19,3,3,1,1,1,3,1
520,19,4,1,2,2,3,2,2
520,19,5,3,3,2,2,3,3
520,20,1,3,3,2,1,1,1
520,20,2,2,2,1,3,2,1
520,20,3,2,2,1,3,2,2
520,20,4,1,3,3,1,3,2
520,20,5,3,1,2,2,1,3
520,21,1,1,1,1,3,2,3
520,21,2,3,3,2,1,1,2
520,21,3,2,1,3,1,2,3
520,21,4,2,2,3,2,3,1
520,21,5,1,2,2,3,3,1
521,1,1,2,3,1,2,1,1
521,1,2,1,3,3,3,1,1
521,1,3,3,1,1,2,3,2
521,1,4,3,2,3,3,3,3
521,1,5,2,2,2,1,2,3
521,2,1,3,2,2,1,1,1
521,2,2,1,1,1,2,1,3
521,2,3,1,1,1,2,2,2
521,2,4,2,3,3,3,3,3
521,2,5,3,3,2,3,2,2
521,3,1,3,3,2,3,1,3
521,3,2,2,1,3,1,2,1
521,3,3,1,2,2,2,2,1
521,3,4,2,1,3,1,3,2
521,3,5,1,2,1,2,3,2
521,4,1,1,2,2,2,1,2
521,4,2,2,3,1,1,2,3
521,4,3,3,1,3,2,2,1
521,4,4,3,1,3,3,3,1
521,4,5,2,2,1,3,1,2
521,5,1,1,3,1,1,3,3
521,5,2,3,1,2,3,2,1
521,5,3,2,2,3,2,1,2
521,5,4,2,1,2,3,3,2
521,5,5,1,3,1,1,2,3
521,6,1,3,3,1,2,3,1
521,6,2,2,1,2,3,2,2
521,6,3,3,2,3,2,3,3
521,6,4,1,2,3,1,1,3
521,6,5,1,1,1,1,1,1
521,7,1,2,3,2,2,3,1
521,7,2,1,2,2,2,2,3
521,7,3,3,2,1,1,2,2
521,7,4,1,1,3,3,1,3
521,7,5,3,3,1,3,1,2
521,8,1,1,2,2,3,2,2
521,8,2,1,1,2,2,3,3
521,8,3,2,3,3,1,2,1
521,8,4,3,1,1,2,1,3
521,8,5,2,3,3,1,3,1
521,9,1,1,3,3,3,1,1
521,9,2,3,2,1,3,3,1
521,9,3,2,2,1,1,3,2
521,9,4,2,3,3,1,1,2
521,9,5,3,1,2,2,2,3
521,10,1,1,1,2,1,3,2
521,10,2,2,1,1,2,1,1
521,10,3,3,2,3,3,1,1
521,10,4,2,3,1,2,2,3
521,10,5,3,2,3,1,2,3
521,11,1,1,3,2,3,3,3
521,11,2,3,1,3,1,1,2
521,11,3,3,1,1,1,2,1
521,11,4,1,3,2,3,3,2
521,11,5,2,2,3,2,1,3
521,12,1,1,3,2,2,2,1
521,12,2,3,1,3,1,1,3
521,12,3,1,3,1,3,2,2
521,12,4,2,2,1,3,3,2
521,12,5,2,2,2,2,3,1
521,13,1,2,1,1,3,2,3
521,13,2,1,2,2,1,1,1
521,13,3,1,1,3,3,3,1
521,13,4,3,3,1,2,1,2
521,13,5,3,3,3,2,3,2
521,14,1,2,3,2,1,2,3
521,14,2,3,3,1,3,1,1
